Price,Address,Metro,Summary,General Information,Building Information,Price per meter
17 000 000 ₽,"Москва, ЮАО, р-н Нагорный, Варшавское ш., 102",Чертановская,"63 м²;Общая;40 м²;Жилая;6,7 м²;Кухня;3 из 12;Этаж;1977;Построен",Тип жилья;Вторичка;Планировка;Изолированная;Площадь комнат;13-15-12 м²;Санузел;1 совмещенный;Балкон/лоджия;1 лоджия;Ремонт;Евроремонт;Вид из окон;На улицу и двор,"Год постройки;1977;Строительная серия;1605-АМ;Тип дома;Панельный;Тип перекрытий;Железобетонные;Подъезды;4;Лифты;1 пасс., 1 груз.;Отопление;Центральное;Аварийность;Нет",269 841 ₽/м²
17 000 000 ₽,"Москва, ВАО, р-н Сокольники, ул. 2-я Сокольническая, 1",Сокольники,"52,5 м²;Общая;36 м²;Жилая;7 м²;Кухня;3 из 9;Этаж;1974;Построен","Тип жилья;Вторичка;Площадь комнат;18-10-8 м²;Высота потолков;2,65 м;Санузел;1 раздельный;Балкон/лоджия;1 балкон;Ремонт;Евроремонт;Вид из окон;На улицу и двор",Год постройки;1974;Строительная серия;II-49;Тип дома;Панельный;Тип перекрытий;Железобетонные;Подъезды;4;Лифты;Есть;Отопление;Центральное;Аварийность;Нет;Парковка;Открытая;Мусоропровод;Есть;Газоснабжение;Центральное,323 810 ₽/м²
17 000 000 ₽,"Москва, ЮЗАО, р-н Академический, Большая Черемушкинская ул., 20К3",Академическая,"56,1 м²;Общая;37,5 м²;Жилая;6 м²;Кухня;7 из 9;Этаж;1973;Построен","Тип жилья;Вторичка;Планировка;Изолированная;Высота потолков;2,64 м;Санузел;1 совмещенный;Балкон/лоджия;1 лоджия;Ремонт;Евроремонт;Вид из окон;Во двор",Год постройки;1973;Строительная серия;II-49;Тип дома;Панельный;Тип перекрытий;Железобетонные;Подъезды;6;Лифты;Есть;Отопление;Центральное;Аварийность;Нет;Мусоропровод;Есть;Газоснабжение;Центральное,303 030 ₽/м²
17 200 000 ₽,"Москва, ЗАО, р-н Филевский парк, Филевский бул., 41",Фили,"58 м²;Общая;32,2 м²;Жилая;9,9 м²;Кухня;5 из 22;Этаж","Тип жилья;Вторичка;Планировка;Изолированная;Площадь комнат;18,4/13,8 м²;Санузел;1 раздельный;Балкон/лоджия;1 балкон;Ремонт;Евроремонт;Вид из окон;Во двор","Год постройки;1998;Строительная серия;КОПЭ;Тип дома;Панельный;Тип перекрытий;Железобетонные;Подъезды;3;Лифты;2 пасс., 1 груз.;Отопление;Центральное;Аварийность;Нет;Мусоропровод;Есть",296 552 ₽/м²
17 500 000 ₽,"Москва, ЗАО, р-н Тропарево-Никулино, ул. Академика Анохина, 6К5",Юго-Западная,66 м²;Общая;38 м²;Жилая;10 м²;Кухня;2 из 9;Этаж;1998;Построен,"Тип жилья;Вторичка;Планировка;Изолированная;Площадь комнат;20-18 м²;Высота потолков;2,8 м;Санузел;1 раздельный;Балкон/лоджия;1 лоджия;Ремонт;Косметический;Вид из окон;Во двор","Год постройки;1998;Тип дома;Панельный;Тип перекрытий;Железобетонные;Подъезды;1;Лифты;1 пасс., 1 груз.;Отопление;Центральное;Аварийность;Нет",265 152 ₽/м²
17 500 000 ₽,"Москва, ЗАО, р-н Кунцево, Ярцевская ул., 14",Молодежная,51 м²;Общая;30 м²;Жилая;10 м²;Кухня;7 из 17;Этаж;2012;Построен,"Тип жилья;Вторичка;Планировка;Изолированная;Площадь комнат;11-19 м²;Высота потолков;2,7 м;Санузел;1 раздельный;Балкон/лоджия;1 балкон;Ремонт;Косметический;Вид из окон;Во двор","Год постройки;2013;Тип дома;Панельный;Тип перекрытий;Железобетонные;Подъезды;6;Лифты;1 пасс., 1 груз.;Отопление;Центральное;Аварийность;Нет;Мусоропровод;Есть",343 137 ₽/м²
17 500 000 ₽,"Москва, ЮЗАО, р-н Коньково, ул. Академика Капицы, 18",Коньково,"50,3 м²;Общая;30,3 м²;Жилая;8,3 м²;Кухня;4 из 17;Этаж;1986;Построен","Тип жилья;Вторичка;Планировка;Изолированная;Высота потолков;2,64 м;Санузел;1 раздельный;Балкон/лоджия;1 балкон;Ремонт;Косметический;Вид из окон;Во двор","Год постройки;1986;Строительная серия;П-44;Тип дома;Панельный;Тип перекрытий;Железобетонные;Подъезды;3;Лифты;1 пасс., 1 груз.;Отопление;Центральное;Аварийность;Нет;Мусоропровод;Есть;Газоснабжение;Автономное",347 913 ₽/м²
17 540 000 ₽,"Москва, ВАО, р-н Новокосино, Городецкая ул., 10",,"74,7 м²;Общая;46,2 м²;Жилая;10,5 м²;Кухня;14 из 17;Этаж;1987;Построен","Тип жилья;Вторичка;Планировка;Изолированная;Площадь комнат;17.8-14.2-14.2 м²;Высота потолков;2,7 м;Санузел;1 раздельный;Балкон/лоджия;1 балкон, 1 лоджия;Ремонт;Дизайнерский;Вид из окон;На улицу и двор","Год постройки;1987;Строительная серия;П-3;Тип дома;Панельный;Тип перекрытий;Железобетонные;Подъезды;2;Лифты;1 пасс., 1 груз.;Отопление;Центральное;Аварийность;Нет",234 806 ₽/м²
17 500 000 ₽,"Москва, ЮВАО, р-н Люблино, ул. Верхние Поля, 45К4",,"80 м²;Общая;34,8 м²;Жилая;10 м²;Кухня;3 из 14;Этаж","Тип жилья;Вторичка;Планировка;Изолированная;Площадь комнат;11.1-14.8-19 м²;Высота потолков;2,7 м;Санузел;1 раздельный;Ремонт;Евроремонт;Вид из окон;На улицу и двор",Год постройки;2003;Строительная серия;П-44Т;Тип дома;Панельный;Тип перекрытий;Железобетонные;Подъезды;5;Лифты;2003 пасс.;Отопление;Центральное;Аварийность;Нет,218 750 ₽/м²
17 490 000 ₽,"Москва, ЮЗАО, р-н Южное Бутово, Южнобутовская ул., 52",Улица Горчакова,"81,4 м²;Общая;43,9 м²;Жилая;10,1 м²;Кухня;8 из 11;Этаж;2000;Построен","Тип жилья;Вторичка;Планировка;Изолированная;Площадь комнат;17,8-13,1-13,0 м²;Высота потолков;2,9 м;Санузел;1 раздельный;Балкон/лоджия;2 лоджии;Ремонт;Евроремонт",Год постройки;2000;Тип дома;Панельный;Тип перекрытий;Железобетонные;Подъезды;5;Лифты;2 пасс.;Отопление;Центральное;Аварийность;Нет;Парковка;Наземная;Мусоропровод;Есть,214 865 ₽/м²
